Fecha,Air Temperature,Air Humidity,Light Intensity,Barometric Pressure,Wind Direction,Wind Speed,Rainfall Hourly,UV Index
2024-05-10 09:46:00,0.8,94444,267,0.0,0.0,5.8,94444,0.0
2024-05-10 09:41:00,0.0,93778,254,0.0,0.0,7.6,93778,0.0
2024-05-10 09:36:00,1.1,92141,156,0.0,0.0,7.5,92141,0.0
2024-05-10 09:35:00,1.1,92141,156,0.0,0.0,7.5,92141,0.0
2024-05-10 09:30:00,1.7,92698,114,0.0,0.0,6.0,92698,0.0
2024-05-10 09:25:00,0.7,92148,221,0.0,0.0,5.9,92148,0.0
2024-05-10 09:24:00,0.7,92148,221,0.0,0.0,5.9,92148,0.0
2024-05-10 09:19:00,1.0,92354,129,0.0,0.0,6.6,92354,0.0
2024-05-10 09:14:00,0.8,55060,205,0.0,0.0,5.1,55060,0.0
2024-05-10 09:13:00,0.8,55060,205,0.0,0.0,5.1,55060,0.0
2024-05-10 09:08:00,0.7,55102,248,0.0,0.0,4.9,55102,0.0
2024-05-10 09:03:00,1.0,76203,284,0.0,0.0,5.2,76203,0.0
2024-05-10 09:02:00,1.0,76203,284,0.0,0.0,5.2,76203,0.0
2024-05-10 08:57:00,1.0,66223,150,0.0,0.0,4.8,66223,0.0
2024-05-10 08:52:00,2.1,92790,118,0.0,0.0,6.7,92790,0.0
2024-05-10 08:51:00,2.1,92790,118,0.0,0.0,6.7,92790,0.0
2024-05-10 08:46:00,0.9,86454,130,0.0,0.0,6.6,86454,0.0
2024-05-10 08:41:00,1.0,82288,120,0.0,0.0,4.7,82288,0.0
2024-05-10 08:40:00,1.0,82288,120,0.0,0.0,4.7,82288,0.0
2024-05-10 08:35:00,0.9,64003,294,0.0,0.0,3.9,64003,0.0
2024-05-10 08:29:00,0.0,69676,318,0.0,0.0,4.6,69676,0.0
2024-05-10 08:24:00,1.1,66483,252,0.0,0.0,4.4,66483,0.0
2024-05-10 08:23:00,1.1,66483,252,0.0,0.0,4.4,66483,0.0
2024-05-10 08:18:00,0.7,62039,294,0.0,0.0,4.1,62039,0.0
2024-05-10 08:13:00,0.9,61442,290,0.0,0.0,3.5,61442,0.0
2024-05-10 08:12:00,0.9,61442,290,0.0,0.0,3.5,61442,0.0
2024-05-10 08:07:00,0.8,20334,220,0.0,0.0,1.8,20334,0.0
2024-05-10 08:02:00,1.0,50972,300,0.0,0.0,3.0,50972,0.0
2024-05-10 08:01:00,1.0,50972,300,0.0,0.0,3.0,50972,0.0
2024-05-10 07:56:00,1.0,54570,270,0.0,0.0,3.3,54570,0.0
2024-05-10 07:51:00,0.0,51631,277,0.0,0.0,3.0,51631,0.0
2024-05-10 07:50:00,0.0,51631,277,0.0,0.0,3.0,51631,0.0
2024-05-10 07:45:00,1.0,48844,294,0.0,0.0,2.9,48844,0.0
2024-05-10 07:40:00,0.0,44451,204,0.0,0.0,2.5,44451,0.0
2024-05-10 07:39:00,0.0,44451,204,0.0,0.0,2.5,44451,0.0
2024-05-10 07:34:00,0.0,37109,288,0.0,0.0,2.6,37109,0.0
2024-05-10 07:29:00,1.2,36849,288,0.0,0.0,2.2,36849,0.0
2024-05-10 07:28:00,1.2,36849,288,0.0,0.0,2.2,36849,0.0
2024-05-10 07:23:00,1.2,28830,270,0.0,0.0,1.5,28830,0.0
2024-05-10 07:18:00,1.2,19805,216,0.0,0.0,1.1,19805,0.0
2024-05-10 07:13:00,0.8,16208,264,0.0,0.0,1.0,16208,0.0
2024-05-10 07:12:00,0.8,16208,264,0.0,0.0,1.0,16208,0.0
2024-05-10 07:07:00,1.0,13576,194,0.0,0.0,1.0,13576,0.0
2024-05-10 07:02:00,1.6,11434,276,0.0,0.0,0.8,11434,0.0
2024-05-10 06:57:00,1.9,9956,282,0.0,0.0,0.7,9956,0.0
2024-05-10 06:56:00,1.9,9956,282,0.0,0.0,0.7,9956,0.0
2024-05-10 06:51:00,0.0,8209,282,0.0,0.0,0.7,8209,0.0
2024-05-10 06:46:00,0.0,5285,270,0.0,0.0,0.0,5285,0.0
2024-05-10 06:40:00,1.1,4830,227,0.0,0.0,0.0,4830,0.0
2024-05-10 06:35:00,1.8,4585,282,0.0,0.0,0.0,4585,0.0
2024-05-10 06:34:00,1.8,4585,282,0.0,0.0,0.0,4585,0.0
2024-05-10 06:29:00,1.2,4335,188,0.0,0.0,0.0,4335,0.0
2024-05-10 06:24:00,0.0,4055,209,0.0,0.0,0.0,4055,0.0
2024-05-10 06:23:00,0.0,4055,209,0.0,0.0,0.0,4055,0.0
2024-05-10 06:18:00,0.9,3753,276,0.0,0.0,0.0,3753,0.0
2024-05-10 06:13:00,0.0,3529,183,0.0,0.0,0.0,3529,0.0
2024-05-10 06:08:00,1.2,3449,258,0.0,0.0,0.0,3449,0.0
2024-05-10 06:07:00,1.2,3449,258,0.0,0.0,0.0,3449,0.0
2024-05-10 06:02:00,0.7,3067,210,0.0,0.0,0.0,3067,0.0
2024-05-10 06:01:00,0.7,3067,210,0.0,0.0,0.0,3067,0.0
2024-05-10 05:56:00,0.7,2786,150,0.0,0.0,0.0,2786,0.0
2024-05-10 05:51:00,0.0,2552,158,0.0,0.0,0.0,2552,0.0
2024-05-10 05:46:00,0.7,2220,220,0.0,0.0,0.0,2220,0.0
2024-05-10 05:45:00,0.7,2220,220,0.0,0.0,0.0,2220,0.0
2024-05-10 05:40:00,0.0,1882,162,0.0,0.0,0.0,1882,0.0
2024-05-10 05:35:00,0.0,1550,162,0.0,0.0,0.0,1550,0.0
2024-05-10 05:30:00,0.9,1129,144,0.0,0.0,0.0,1129,0.0
2024-05-10 05:29:00,0.9,1129,144,0.0,0.0,0.0,1129,0.0
2024-05-10 05:24:00,0.0,824,150,0.0,0.0,0.0,824,0.0
2024-05-10 05:19:00,0.0,560,138,0.0,0.0,0.0,560,0.0
2024-05-10 05:18:00,0.0,560,138,0.0,0.0,0.0,560,0.0
2024-05-10 05:13:00,0.9,378,174,0.0,0.0,0.0,378,0.0
2024-05-10 05:08:00,0.0,264,132,0.0,0.0,0.0,264,0.0
2024-05-10 05:07:00,0.0,264,132,0.0,0.0,0.0,264,0.0
2024-05-10 05:02:00,0.0,151,138,0.0,0.0,0.0,151,0.0
2024-05-10 04:57:00,0.8,77,159,0.0,0.0,0.0,77,0.0
2024-05-10 04:52:00,0.0,0,200,0.0,0.0,0.0,0,0.0
2024-05-10 04:51:00,0.0,0,200,0.0,0.0,0.0,0,0.0
2024-05-10 04:46:00,0.0,0,158,0.0,0.0,0.0,0,0.0
2024-05-10 04:45:00,0.0,0,158,0.0,0.0,0.0,0,0.0
2024-05-10 04:40:00,0.0,0,192,0.0,0.0,0.0,0,0.0
2024-05-10 04:35:00,0.0,0,156,0.0,0.0,0.0,0,0.0
2024-05-10 04:34:00,0.0,0,156,0.0,0.0,0.0,0,0.0
2024-05-10 04:29:00,0.0,0,132,0.0,0.0,0.0,0,0.0
2024-05-10 04:24:00,0.0,0,258,0.0,0.0,0.0,0,0.0
2024-05-10 04:23:00,0.0,0,258,0.0,0.0,0.0,0,0.0
2024-05-10 04:18:00,0.0,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 04:13:00,0.0,0,208,0.0,0.0,0.0,0,0.0
2024-05-10 04:08:00,0.8,0,204,0.0,0.0,0.0,0,0.0
2024-05-10 04:07:00,0.8,0,204,0.0,0.0,0.0,0,0.0
2024-05-10 04:02:00,0.7,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 03:57:00,0.0,0,136,0.0,0.0,0.0,0,0.0
2024-05-10 03:56:00,0.0,0,136,0.0,0.0,0.0,0,0.0
2024-05-10 03:51:00,0.0,0,192,0.0,0.0,0.0,0,0.0
2024-05-10 03:46:00,0.7,0,228,0.0,0.0,0.0,0,0.0
2024-05-10 03:45:00,0.7,0,228,0.0,0.0,0.0,0,0.0
2024-05-10 03:40:00,0.0,0,198,0.0,0.0,0.0,0,0.0
2024-05-10 03:34:00,0.0,0,228,0.0,0.0,0.0,0,0.0
2024-05-10 03:29:00,0.0,0,199,0.0,0.0,0.0,0,0.0
2024-05-10 03:24:00,0.0,0,208,0.0,0.0,0.0,0,0.0
2024-05-10 03:23:00,0.0,0,208,0.0,0.0,0.0,0,0.0
2024-05-10 03:18:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-10 03:13:00,0.0,0,204,0.0,0.0,0.0,0,0.0
2024-05-10 03:12:00,0.0,0,204,0.0,0.0,0.0,0,0.0
2024-05-10 03:07:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-10 03:02:00,0.0,0,192,0.0,0.0,0.0,0,0.0
2024-05-10 03:01:00,0.0,0,192,0.0,0.0,0.0,0,0.0
2024-05-10 02:56:00,0.0,0,228,0.0,0.0,0.0,0,0.0
2024-05-10 02:55:00,0.0,0,228,0.0,0.0,0.0,0,0.0
2024-05-10 02:50:00,0.0,0,198,0.0,0.0,0.0,0,0.0
2024-05-10 02:45:00,0.0,0,162,0.0,0.0,0.0,0,0.0
2024-05-10 02:39:00,0.0,0,180,0.0,0.0,0.0,0,0.0
2024-05-10 02:34:00,0.0,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 02:33:00,0.0,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 02:28:00,0.0,0,204,0.0,0.0,0.0,0,0.0
2024-05-10 02:23:00,0.0,0,176,0.0,0.0,0.0,0,0.0
2024-05-10 02:22:00,0.0,0,176,0.0,0.0,0.0,0,0.0
2024-05-10 02:17:00,0.8,0,189,0.0,0.0,0.0,0,0.0
2024-05-10 02:12:00,0.8,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 02:11:00,0.8,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 02:06:00,0.0,0,150,0.0,0.0,0.0,0,0.0
2024-05-10 02:01:00,0.0,0,160,0.0,0.0,0.0,0,0.0
2024-05-10 02:00:00,0.0,0,160,0.0,0.0,0.0,0,0.0
2024-05-10 01:55:00,0.0,0,27,0.0,0.0,0.0,0,0.0
2024-05-10 01:49:00,0.0,0,42,0.0,0.0,0.0,0,0.0
2024-05-10 01:44:00,0.0,0,54,0.0,0.0,0.0,0,0.0
2024-05-10 01:43:00,0.0,0,54,0.0,0.0,0.0,0,0.0
2024-05-10 01:38:00,0.0,0,324,0.0,0.0,0.0,0,0.0
2024-05-10 01:33:00,1.6,0,42,0.0,0.0,0.0,0,0.0
2024-05-10 01:32:00,1.6,0,42,0.0,0.0,0.0,0,0.0
2024-05-10 01:27:00,0.0,0,54,0.0,0.0,0.0,0,0.0
2024-05-10 01:22:00,0.0,0,86,0.0,0.0,0.0,0,0.0
2024-05-10 01:21:00,0.0,0,86,0.0,0.0,0.0,0,0.0
2024-05-10 01:16:00,0.0,0,92,0.0,0.0,0.0,0,0.0
2024-05-10 01:11:00,0.0,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 01:06:00,0.0,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 01:05:00,0.0,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 01:00:00,0.0,0,132,0.0,0.0,0.0,0,0.0
2024-05-10 00:55:00,0.0,0,209,0.0,0.0,0.0,0,0.0
2024-05-10 00:54:00,0.0,0,209,0.0,0.0,0.0,0,0.0
2024-05-10 00:49:00,0.0,0,162,0.0,0.0,0.0,0,0.0
2024-05-10 00:44:00,0.0,0,216,0.0,0.0,0.0,0,0.0
2024-05-10 00:43:00,0.0,0,216,0.0,0.0,0.0,0,0.0
2024-05-10 00:38:00,0.0,0,199,0.0,0.0,0.0,0,0.0
2024-05-10 00:37:00,0.0,0,199,0.0,0.0,0.0,0,0.0
2024-05-10 00:32:00,0.0,0,160,0.0,0.0,0.0,0,0.0
2024-05-10 00:27:00,0.0,0,252,0.0,0.0,0.0,0,0.0
2024-05-10 00:22:00,0.0,0,90,0.0,0.0,0.0,0,0.0
2024-05-10 00:17:00,0.0,0,120,0.0,0.0,0.0,0,0.0
2024-05-10 00:16:00,0.0,0,120,0.0,0.0,0.0,0,0.0
2024-05-10 00:11:00,0.9,0,162,0.0,0.0,0.0,0,0.0
2024-05-10 00:06:00,0.0,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 00:05:00,0.0,0,138,0.0,0.0,0.0,0,0.0
2024-05-10 00:00:00,0.0,0,103,0.0,0.0,0.0,0,0.0
2024-05-09 23:55:00,0.0,0,60,0.0,0.0,0.0,0,0.0
2024-05-09 23:54:00,0.0,0,60,0.0,0.0,0.0,0,0.0
2024-05-09 23:49:00,0.0,0,186,0.0,0.0,0.0,0,0.0
2024-05-09 23:44:00,0.0,0,102,0.0,0.0,0.0,0,0.0
2024-05-09 23:43:00,0.0,0,102,0.0,0.0,0.0,0,0.0
2024-05-09 23:38:00,0.0,0,210,0.0,0.0,0.0,0,0.0
2024-05-09 23:33:00,0.0,0,72,0.0,0.0,0.0,0,0.0
2024-05-09 23:32:00,0.0,0,72,0.0,0.0,0.0,0,0.0
2024-05-09 23:27:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-09 23:26:00,0.0,0,222,0.0,0.0,0.0,0,0.0
2024-05-09 23:21:00,0.0,0,78,0.0,0.0,0.0,0,0.0
2024-05-09 23:16:00,0.0,0,108,0.0,0.0,0.0,0,0.0
2024-05-09 23:11:00,1.6,0,57,0.0,0.0,0.0,0,0.0
2024-05-09 23:10:00,1.6,0,57,0.0,0.0,0.0,0,0.0
2024-05-09 23:05:00,1.0,0,64,0.0,0.0,0.0,0,0.0
2024-05-09 23:00:00,0.0,0,198,0.0,0.0,0.0,0,0.0
2024-05-09 22:59:00,0.0,0,198,0.0,0.0,0.0,0,0.0
2024-05-09 22:54:00,1.0,0,336,0.0,0.0,0.0,0,0.0
2024-05-09 22:49:00,1.8,0,102,0.0,0.0,0.0,0,0.0
2024-05-09 22:44:00,1.0,0,42,0.0,0.0,0.0,0,0.0
2024-05-09 22:43:00,1.0,0,42,0.0,0.0,0.0,0,0.0
2024-05-09 22:38:00,0.9,0,66,0.0,0.0,0.0,0,0.0
2024-05-09 22:33:00,1.2,0,131,0.0,0.0,0.0,0,0.0
2024-05-09 22:32:00,1.2,0,131,0.0,0.0,0.0,0,0.0
2024-05-09 22:27:00,0.7,0,97,0.0,0.0,0.0,0,0.0
2024-05-09 22:22:00,0.8,0,330,0.0,0.0,0.0,0,0.0
2024-05-09 22:21:00,0.8,0,330,0.0,0.0,0.0,0,0.0
2024-05-09 22:16:00,0.0,0,240,0.0,0.0,0.0,0,0.0
2024-05-09 22:15:00,0.0,0,240,0.0,0.0,0.0,0,0.0
2024-05-09 22:10:00,0.0,0,18,0.0,0.0,0.0,0,0.0
2024-05-09 22:05:00,1.2,0,52,0.0,0.0,0.0,0,0.0
2024-05-09 22:00:00,1.2,0,108,0.0,0.0,0.0,0,0.0
2024-05-09 21:59:00,1.2,0,108,0.0,0.0,0.0,0,0.0
2024-05-09 21:54:00,0.0,0,348,0.0,0.0,0.0,0,0.0
2024-05-09 21:49:00,0.7,0,300,0.0,0.0,0.0,0,0.0
2024-05-09 21:44:00,0.0,0,48,0.0,0.0,0.0,0,0.0
2024-05-09 21:43:00,0.0,0,48,0.0,0.0,0.0,0,0.0
2024-05-09 21:38:00,0.0,0,228,0.0,0.0,0.0,0,0.0
2024-05-09 21:33:00,0.9,0,324,0.0,0.0,0.0,0,0.0
2024-05-09 21:32:00,0.9,0,324,0.0,0.0,0.0,0,0.0
2024-05-09 21:27:00,1.2,0,60,0.0,0.0,0.0,0,0.0
2024-05-09 21:22:00,0.7,0,318,0.0,0.0,0.0,0,0.0
2024-05-09 21:21:00,0.7,0,318,0.0,0.0,0.0,0,0.0
2024-05-09 21:16:00,0.0,0,60,0.0,0.0,0.0,0,0.0
2024-05-09 21:11:00,0.0,0,270,0.0,0.0,0.0,0,0.0
2024-05-09 21:05:00,1.0,0,104,0.0,0.0,0.0,0,0.0
2024-05-09 21:00:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-09 20:59:00,0.0,0,264,0.0,0.0,0.0,0,0.0
2024-05-09 20:54:00,2.5,0,123,0.0,0.0,0.0,0,0.0
2024-05-09 20:49:00,0.7,0,126,0.0,0.0,0.0,0,0.0
2024-05-09 20:48:00,0.7,0,126,0.0,0.0,0.0,0,0.0
2024-05-09 20:43:00,1.0,0,49,0.0,0.0,0.0,0,0.0
2024-05-09 20:38:00,2.4,0,45,0.0,0.0,0.0,0,0.0
2024-05-09 20:37:00,2.4,0,45,0.0,0.0,0.0,0,0.0
2024-05-09 20:32:00,1.2,0,72,0.0,0.0,0.0,0,0.0
2024-05-09 20:26:00,0.8,0,78,0.0,0.0,0.0,0,0.0
2024-05-09 20:21:00,2.3,0,72,0.0,0.0,0.0,0,0.0
2024-05-09 20:20:00,2.3,0,72,0.0,0.0,0.0,0,0.0
2024-05-09 20:15:00,1.2,0,174,0.0,0.0,0.0,0,0.0
2024-05-09 20:10:00,1.0,0,34,0.0,0.0,0.0,0,0.0
2024-05-09 20:09:00,1.0,0,34,0.0,0.0,0.0,0,0.0
2024-05-09 20:04:00,1.7,0,75,0.0,0.0,0.0,0,0.0
2024-05-09 19:59:00,1.1,0,64,0.0,0.0,0.0,0,0.0
2024-05-09 19:58:00,1.1,0,64,0.0,0.0,0.0,0,0.0
2024-05-09 19:53:00,2.2,57,78,0.0,0.0,0.0,57,0.0
2024-05-09 19:48:00,1.2,116,30,0.0,0.0,0.0,116,0.0
2024-05-09 19:47:00,1.2,116,30,0.0,0.0,0.0,116,0.0
2024-05-09 19:42:00,1.0,204,336,0.0,0.0,0.0,204,0.0
2024-05-09 19:37:00,2.0,312,6,0.0,0.0,0.0,312,0.0
2024-05-09 19:32:00,3.0,532,35,0.0,0.0,0.0,532,0.0
2024-05-09 19:31:00,3.0,532,35,0.0,0.0,0.0,532,0.0
2024-05-09 19:26:00,2.8,789,48,0.0,0.0,0.0,789,0.0
2024-05-09 19:21:00,1.1,1220,294,0.0,0.0,0.0,1220,0.0
2024-05-09 19:20:00,1.1,1220,294,0.0,0.0,0.0,1220,0.0
2024-05-09 19:15:00,1.1,1638,336,0.0,0.0,0.0,1638,0.0
2024-05-09 19:14:00,1.1,1638,336,0.0,0.0,0.0,1638,0.0
2024-05-09 19:09:00,2.0,2147,68,0.0,0.0,0.0,2147,0.0
2024-05-09 19:04:00,2.2,2882,54,0.0,0.0,0.0,2882,0.0
2024-05-09 18:59:00,3.6,3521,47,0.0,0.0,0.0,3521,0.0
2024-05-09 18:58:00,3.6,3521,47,0.0,0.0,0.0,3521,0.0
2024-05-09 18:53:00,1.2,4269,42,0.0,0.0,0.0,4269,0.0
2024-05-09 18:48:00,0.7,4840,336,0.0,0.0,0.0,4840,0.0
2024-05-09 18:47:00,0.7,4840,336,0.0,0.0,0.0,4840,0.0
2024-05-09 18:42:00,0.8,5804,282,0.0,0.0,0.0,5804,0.0
2024-05-09 18:41:00,0.8,5804,282,0.0,0.0,0.0,5804,0.0
2024-05-09 18:36:00,0.8,6665,114,0.0,0.0,0.0,6665,0.0
2024-05-09 18:31:00,1.8,7496,114,0.0,0.0,0.0,7496,0.0
2024-05-09 18:25:00,0.0,8168,252,0.0,0.0,0.6,8168,0.0
2024-05-09 18:20:00,0.0,9141,294,0.0,0.0,0.6,9141,0.0
2024-05-09 18:19:00,0.0,9141,294,0.0,0.0,0.6,9141,0.0
2024-05-09 18:14:00,2.5,9982,62,0.0,0.0,0.7,9982,0.0
2024-05-09 18:09:00,0.0,11260,78,0.0,0.0,0.6,11260,0.0
2024-05-09 18:08:00,0.0,11260,78,0.0,0.0,0.6,11260,0.0
2024-05-09 18:03:00,0.8,12162,132,0.0,0.0,0.8,12162,0.0
2024-05-09 17:58:00,1.6,13205,72,0.0,0.0,0.7,13205,0.0
2024-05-09 17:57:00,1.6,13205,72,0.0,0.0,0.7,13205,0.0
2024-05-09 17:52:00,0.0,14292,61,0.0,0.0,0.8,14292,0.0
2024-05-09 17:47:00,0.7,15128,204,0.0,0.0,0.9,15128,0.0
2024-05-09 17:46:00,0.7,15128,204,0.0,0.0,0.9,15128,0.0
2024-05-09 17:41:00,1.2,16028,59,0.0,0.0,0.9,16028,0.0
2024-05-09 17:36:00,1.8,16789,68,0.0,0.0,1.0,16789,0.0
2024-05-09 17:35:00,1.8,16789,68,0.0,0.0,1.0,16789,0.0
2024-05-09 17:30:00,2.4,18104,85,0.0,0.0,1.1,18104,0.0
2024-05-09 17:25:00,3.6,18728,84,0.0,0.0,1.4,18728,0.0
2024-05-09 17:24:00,3.6,18728,84,0.0,0.0,1.4,18728,0.0
2024-05-09 17:19:00,0.8,19835,252,0.0,0.0,1.4,19835,0.0
2024-05-09 17:14:00,0.8,20812,0,0.0,0.0,1.6,20812,0.0
2024-05-09 17:13:00,0.8,20812,0,0.0,0.0,1.6,20812,0.0
2024-05-09 17:08:00,1.0,22339,188,0.0,0.0,1.8,22339,0.0
2024-05-09 17:03:00,1.6,22728,222,0.0,0.0,1.9,22728,0.0
2024-05-09 17:02:00,1.6,22728,222,0.0,0.0,1.9,22728,0.0
2024-05-09 16:57:00,1.2,22833,357,0.0,0.0,2.2,22833,0.0
2024-05-09 16:56:00,1.2,22833,357,0.0,0.0,2.2,22833,0.0
2024-05-09 16:51:00,3.1,22972,54,0.0,0.0,1.9,22972,0.0
2024-05-09 16:46:00,2.5,23172,46,0.0,0.0,2.2,23172,0.0
2024-05-09 16:45:00,2.5,23172,46,0.0,0.0,2.2,23172,0.0
2024-05-09 16:40:00,3.5,23825,60,0.0,0.0,2.2,23825,0.0
2024-05-09 16:35:00,1.6,24664,336,0.0,0.0,1.9,24664,0.0
2024-05-09 16:34:00,1.6,24664,336,0.0,0.0,1.9,24664,0.0
2024-05-09 16:29:00,2.2,26566,139,0.0,0.0,2.3,26566,0.0
2024-05-09 16:24:00,1.1,27325,54,0.0,0.0,1.9,27325,0.0
2024-05-09 16:23:00,1.1,27325,54,0.0,0.0,1.9,27325,0.0
2024-05-09 16:18:00,2.3,28605,90,0.0,0.0,2.5,28605,0.0
2024-05-09 16:13:00,1.1,36012,318,0.0,0.0,2.9,36012,0.0
2024-05-09 16:12:00,1.1,36012,318,0.0,0.0,2.9,36012,0.0
2024-05-09 16:07:00,3.0,40384,84,0.0,0.0,3.6,40384,0.0
2024-05-09 16:02:00,2.1,33450,24,0.0,0.0,2.8,33450,0.0
2024-05-09 16:01:00,2.1,33450,24,0.0,0.0,2.8,33450,0.0
2024-05-09 15:56:00,0.7,37003,126,0.0,0.0,3.5,37003,0.0
2024-05-09 15:51:00,0.9,51482,138,0.0,0.0,4.1,51482,0.0
2024-05-09 15:50:00,0.9,51482,138,0.0,0.0,4.1,51482,0.0
2024-05-09 15:45:00,3.3,65053,70,0.0,0.0,4.7,65053,0.0
2024-05-09 15:44:00,3.3,65053,70,0.0,0.0,4.7,65053,0.0
2024-05-09 15:39:00,0.0,52582,104,0.0,0.0,4.4,52582,0.0
2024-05-09 15:34:00,1.0,39748,59,0.0,0.0,3.2,39748,0.0
2024-05-09 15:33:00,1.0,39748,59,0.0,0.0,3.2,39748,0.0
2024-05-09 15:28:00,0.0,29781,288,0.0,0.0,3.1,29781,0.0
2024-05-09 15:23:00,1.0,40352,74,0.0,0.0,3.7,40352,0.0
2024-05-09 15:22:00,1.0,40352,74,0.0,0.0,3.7,40352,0.0
2024-05-09 15:17:00,2.0,73676,90,0.0,0.0,6.1,73676,0.0
2024-05-09 15:12:00,2.2,89992,162,0.0,0.0,7.0,89992,0.0
2024-05-09 15:11:00,2.2,89992,162,0.0,0.0,7.0,89992,0.0
2024-05-09 15:06:00,3.9,86672,84,0.0,0.0,6.7,86672,0.0
2024-05-09 15:01:00,1.7,98264,127,0.0,0.0,8.6,98264,0.0
2024-05-09 15:00:00,1.7,98264,127,0.0,0.0,8.6,98264,0.0
2024-05-09 14:55:00,1.2,93727,90,0.0,0.0,7.0,93727,0.0
2024-05-09 14:50:00,3.2,99123,61,0.0,0.0,7.8,99123,0.0
2024-05-09 14:49:00,3.2,99123,61,0.0,0.0,7.8,99123,0.0
2024-05-09 14:44:00,2.4,96450,31,0.0,0.0,7.0,96450,0.0
2024-05-09 14:39:00,1.8,80031,66,0.0,0.0,7.0,80031,0.0
2024-05-09 14:38:00,1.8,80031,66,0.0,0.0,7.0,80031,0.0
2024-05-09 14:33:00,1.1,79267,116,0.0,0.0,6.0,79267,0.0
2024-05-09 14:32:00,1.1,79267,116,0.0,0.0,6.0,79267,0.0
2024-05-09 14:27:00,1.8,86649,174,0.0,0.0,6.1,86649,0.0
2024-05-09 14:22:00,1.7,81649,63,0.0,0.0,6.3,81649,0.0
2024-05-09 14:21:00,1.7,81649,63,0.0,0.0,6.3,81649,0.0
2024-05-09 14:16:00,1.7,92723,152,0.0,0.0,8.5,92723,0.0
2024-05-09 14:11:00,1.1,79384,74,0.0,0.0,7.0,79384,0.0
2024-05-09 14:05:00,3.7,78953,60,0.0,0.0,7.0,78953,0.0
2024-05-09 14:00:00,0.0,88800,228,0.0,0.0,7.8,88800,0.0
2024-05-09 13:59:00,0.0,88800,228,0.0,0.0,7.8,88800,0.0
2024-05-09 13:54:00,1.7,104618,162,0.0,0.0,9.3,104618,0.0
2024-05-09 13:49:00,1.9,98108,174,0.0,0.0,7.2,98108,0.0
2024-05-09 13:48:00,1.9,98108,174,0.0,0.0,7.2,98108,0.0
2024-05-09 13:43:00,0.0,89693,83,0.0,0.0,7.9,89693,0.0
2024-05-09 13:38:00,1.9,94359,78,0.0,0.0,7.4,94359,0.0
2024-05-09 13:37:00,1.9,94359,78,0.0,0.0,7.4,94359,0.0
2024-05-09 13:32:00,1.8,87845,132,0.0,0.0,6.0,87845,0.0
2024-05-09 13:27:00,2.8,103930,66,0.0,0.0,8.0,103930,0.0
2024-05-09 13:26:00,2.8,103930,66,0.0,0.0,8.0,103930,0.0
2024-05-09 13:21:00,0.8,95652,85,0.0,0.0,7.0,95652,0.0
2024-05-09 13:20:00,0.8,95652,85,0.0,0.0,7.0,95652,0.0
2024-05-09 13:15:00,2.3,90305,102,0.0,0.0,8.4,90305,0.0
2024-05-09 13:10:00,1.9,91877,59,0.0,0.0,7.0,91877,0.0
2024-05-09 13:09:00,1.9,91877,59,0.0,0.0,7.0,91877,0.0
2024-05-09 13:04:00,1.7,76863,348,0.0,0.0,6.8,76863,0.0
2024-05-09 12:59:00,2.3,91924,43,0.0,0.0,8.6,91924,0.0
2024-05-09 12:58:00,2.3,91924,43,0.0,0.0,8.6,91924,0.0
2024-05-09 12:53:00,1.0,93941,45,0.0,0.0,7.2,93941,0.0
2024-05-09 12:48:00,0.8,100006,55,0.0,0.0,7.2,100006,0.0
2024-05-09 12:47:00,0.8,100006,55,0.0,0.0,7.2,100006,0.0
2024-05-09 12:42:00,1.0,113051,62,0.0,0.0,8.3,113051,0.0
2024-05-09 12:37:00,1.0,116604,328,0.0,0.0,9.6,116604,0.0
2024-05-09 12:36:00,1.0,116604,328,0.0,0.0,9.6,116604,0.0
2024-05-09 12:31:00,3.2,105418,54,0.0,0.0,9.7,105418,0.0
2024-05-09 12:26:00,2.3,97280,71,0.0,0.0,7.5,97280,0.0
2024-05-09 12:25:00,2.3,97280,71,0.0,0.0,7.5,97280,0.0
2024-05-09 12:20:00,1.7,106651,49,0.0,0.0,9.3,106651,0.0
2024-05-09 12:15:00,2.5,117440,42,0.0,0.0,9.6,117440,0.0
2024-05-09 12:14:00,2.5,117440,42,0.0,0.0,9.6,117440,0.0
2024-05-09 12:09:00,1.2,110990,70,0.0,0.0,8.8,110990,0.0
2024-05-09 12:04:00,2.1,102160,120,0.0,0.0,7.8,102160,0.0
2024-05-09 12:03:00,2.1,102160,120,0.0,0.0,7.8,102160,0.0
